PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;
KWe;KWe;KWe;KWth;KWth;KWth;GWh;1000 units;1000 units;1000 units;KWe;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;Kt;KEuro;;;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;
44615;10167;7840;1614;2286;4477;23.018511351333686;8.336469683171472;10.96572234596942;0.07765293209941486;155;58.27;9.89;34.79;23.91;0.3345754232435389;7.27;10.3;20.18;45.82;160.4;18.11;22.95;179.54;71.84;77.90;8.60;;;-15345;-910;40550;29157.0;50900;-32.922;119697.0;0.911583307072435;0.22597072931861492;8.555039241804831;10.844277542902995;25.221372316721812;45.82;160.4;18.11;65.27705856013758;2.5843547351591454;2.9784564018441544;6.336307772352419;8.659027335247089;2.460365106730881;1.6951934181098294;2.1346163299682543;4.38490186377627;7.430164986170541;2.4603651067309222;
29916;10742;7472;56;2165;7250;34.816412635695386;13.593753135714959;5.7260252321223035;0.06006659340304515;120;39.08;10.72;32.97;12.48;0.2588029243363603;0.25;9.76;32.67;48.41;152.88;22.49;20.15;171.72;106.64;92.30;6.96;;;-14853;5252;34400;27409.0;46205;-22.258;113266.0;0.9185656836461127;0.2588322445034309;0.29865910728330397;10.271682251702295;40.84021979738774;48.41;152.88;22.49;106.44316517858884;0.2631828778037279;7.015850915401767;17.142171457046306;7.206510065167034;3.1886973202765474;0.08843104319460528;3.14437108708117;9.277237931765832;6.788039906347881;3.1886973202765287;
15038;9937;7949;590;167;7354;18.244421134557737;0.03336437906551023;15.627901243709845;3.718579338464953;7395;19.64;11.00;35.29;34.07;16.021870937710098;2.66;0.75;33.14;44.78;162.63;12.76;37.88;125.08;2.26;97.33;0.52;;;-8546;-4371;50386;33332.0;58033;-29.259;137380.0;0.7000300700201899;0.14844009321656002;3.128406855849992;0.7926670997830613;41.42712457046695;44.78;162.63;12.76;0.26125309739666475;3.080658105325537;0.6716639972796382;9.969238707643253;2.0914837974266596;2.4313765268826466;0.958109034181459;0.2565358703453493;7.025350200257027;2.0914837974266285;2.4313765268827114;
31836;12199;7512;92;1043;6697;48.331031254075015;0.6609231182736447;18.069397539181015;0.6495243037856453;1292;41.58;10.98;29.47;39.39;2.798540415290831;0.42;4.7;30.18;54.97;153.7;38.94;29.13;156.61;5.49;94.43;4.68;;;-12493;-7651;49135;30926.0;59031;-41.394;131441.0;0.7996039433466788;0.1300954324539925;0.48978276916652996;4.9473629364150815;37.72520495262225;54.97;153.7;38.94;5.17522629301812;0.4812349030774647;0.2518154521320615;8.808046818273787;18.31512965488777;20.474804425703933;0.1509818425903068;0.2518154521320662;6.287773741604813;12.357774292786905;19.89462721174006;
66482;1034;9898;334;1009;6825;18.353542934795595;4.109989786831623;14.338579740932918;0.931275433475768;1852;86.84;0.89;44.17;31.26;4.012493332673694;1.51;4.55;30.76;4.66;202.5;11.73;32.85;187.29;33.32;35.47;3.25;;;-15135;-8519;45488;32002.0;55746;-43.539;124717.0;0.9216277317256969;0.20477629227822397;1.7729717637731057;4.788520861576795;38.44405866018098;4.66;202.5;11.73;32.182453027827655;1.7649244830332225;3.2506516780999544;9.381565148499536;2.006037511190797;1.9503641139720853;0.5447919127524362;1.4628501205914877;6.572730861607044;1.202371941607119;1.9503641139721177;
31070;6856;8340;413;326;8678;20.317206677728965;0.22162305285221512;18.629916743510876;0.5283051648772193;1051;40.58;7.10;37.09;40.62;2.276255633389987;1.86;1.47;39.11;30.9;170.63;15.01;33.71;148.18;3.15;80.22;1.08;;;-11218;-7538;49117;31992.0;57329;-38.281;130900.0;0.7542921124657875;0.1442312477826251;2.188461296011375;1.5453330232029416;48.88671334625295;30.9;170.63;15.01;1.7353749907487;1.9475373531278204;0.8767250656932981;11.929902880648003;3.328918344913832;2.234123033346014;0.6572284912989412;0.4413948926895527;8.35760720623418;3.3239408462410345;2.234123033345996;
10017;11075;7636;53;30;8311;51.65631208601667;0.693745655890452;17.62833704484315;1.0577622605067059;2104;13.08;10.25;29.98;38.43;4.557474475619193;0.24;0.14;37.45;49.91;156.23;40.23;34.61;130.95;5.62;94.75;0.13;;;-9441;-4890;48602;31177.0;58229;-31.585;133118.0;0.7141131815044859;0.14148177892602543;0.27883332422096463;0.14439824304005705;46.81782300403858;49.91;156.23;40.23;5.432236609319006;0.17007168065004988;0.012113201601050705;16.93007776296708;13.84651977763931;20.697529663159184;0.07694904443951496;0.012113201601050809;9.903049741824491;10.101411770045738;20.136029467459704;
56962;5806;9201;590;143;5828;26.97830501311342;0.11683262006862001;18.210342907100188;1.0526694340714986;2094;74.40;5.27;39.67;39.70;4.535531523640459;2.66;0.64;26.26;26.16;188.24;20.35;33.71;175.46;2.94;57.05;0.52;;;-13891;-11187;50053;32609.0;59554;-47.824;131029.0;0.861490939044481;0.14450198359039246;3.130002648068071;0.6788494195148942;32.82787434475071;26.16;188.24;20.35;0.9148344649233152;2.8061538186045825;0.22013612136070554;7.59898367887984;8.222636673115769;8.130394721152523;0.9412927309784791;0.14649285901686898;5.444439355496716;5.68775613164112;8.130394721152706;
1256;3445;9378;463;1204;6448;43.54149486637909;12.231060549355131;6.847261862003318;0.30152254988185734;600;1.64;3.45;37.28;14.93;1.2991400584209705;2.09;5.43;29.06;15.52;191.88;34.73;34.42;133.12;97.39;46.33;4.63;;;-9673;7084;34695;28478.0;46575;-7.032;116832.0;0.7769430532368763;0.2944673779286331;2.4557061338277975;5.7111905444372955;36.320463621995295;15.52;191.88;34.73;95.7728734196155;1.868033194753126;1.350438697762549;15.226125648055275;2.2154641258956476;22.881433199912493;0.7145678661581569;1.0320159628887562;8.246651286594256;2.113549589138531;22.62131832438282;
31836;12199;7512;92;1043;6697;49.85193361381279;9.986863241212495;9.052498868965174;0.340482851062641;678;41.58;10.98;29.56;19.74;1.467004412088495;0.42;4.7;30.18;54.97;153.7;39.56;21.81;170.66;78.51;94.50;3.55;;;-14587;1139;38682;28127.0;50718;-29.514;118666.0;0.9047619047619047;0.2139921881171826;0.48978276916652996;4.9473629364150815;37.72520495262225;54.97;153.7;39.56;78.2001352376662;0.4812349030774647;2.4328049730038557;8.686906370480198;18.31512965488777;19.935857712363497;0.1509818425903068;1.3262473880480967;6.238085763005006;12.357774292786905;19.483108961910172;
5840;9716;7985;344;985;6841;29.67794580482006;6.667413648882334;12.303193643523853;0.4092376688341206;814;7.63;9.03;35.15;26.82;1.763241419938692;1.55;4.44;30.83;43.78;163.37;21.01;32.38;132.26;53.58;83.44;3.07;;;-9788;1730;41459;29839.0;50957;-19.425;123985.0;0.7304347826086955;0.21865306607756793;1.8231617585108473;4.6748487987862335;38.537213660486145;43.78;163.37;21.01;52.20784909484334;0.6139128362454301;4.070664333982812;9.40102910143239;11.797072903643283;3.7952666295161426;0.3832335420952187;1.5265039530680637;6.58692765541051;8.714054680770529;3.795266629516168;
43966;9977;8023;342;489;6903;82.75016052452352;11.279821733344543;7.066409136236634;1.033614091659133;2056;57.43;10.58;27.41;15.41;4.45342967532254;1.54;2.2;31.11;44.96;164.15;52.90;21.32;188.07;89.51;91.00;1.64;;;-16342;763;37766;27806.0;52668;-33.130;119003.0;1.0152242424242424;0.2194154809810404;1.8125083064867873;2.318522268280217;38.88735255096284;44.96;164.15;52.90;88.32438811860777;1.50307239788417;1.2543750443415944;13.669315544343394;3.8750242385112625;62.448373299443105;0.5364724234231651;0.6481930248597596;8.110246132192316;3.875024238511294;39.73099997928519;
64250;11695;7543;82;2333;5783;29.348099503217348;12.86068289311426;6.492056608525444;0.027105459600602975;54;83.92;11.57;33.71;14.15;0.11678658323515798;0.37;10.51;26.06;52.7;154.32;17.76;17.97;213.01;100.98;90.10;10.91;;;-19114;337;36175;27700.0;48331;-37.901;112543.0;1.0931894552510766;0.2517088569288592;0.4323073305586532;11.068021760411227;32.577463820068736;52.7;154.32;17.76;100.7030052579526;0.3748713452455625;0.1521825052250806;19.0825679895669;8.480243580462389;1.2582340827174152;0.12988358815105114;0.15218250522508564;8.447007964504254;7.772932185799506;1.2582340827174079;
16079;7436;7985;406;354;9691;20.386288605058052;6.667413648882334;10.232319507738403;2.4801118046195714;4932;21.00;7.62;35.88;22.31;10.685809721383885;1.83;1.59;43.67;33.51;163.37;14.63;32.37;135.94;53.60;88.10;1.10;;;-10149;1414;42412;30923.0;51659;-21.088;126408.0;0.7594531179496435;0.21503065799208237;2.1511633987204037;1.6774446566980155;54.58810384252981;33.51;163.37;14.63;52.20784909484334;1.85940027595032;1.4497302603131716;12.667032258025909;3.950914898702395;0.4592109120662576;0.6427686251099115;0.5460034113387309;9.066348960061267;3.910969609717529;0.4592109120662701;
36883;573;7936;461;789;16285;32.04746960348412;7.27646567443807;12.096847772770529;0.006531514031709075;13;48.18;0.40;35.72;26.37;0.02814168135702172;2.08;3.56;73.39;2.58;162.36;18.20;28.68;162.70;58.56;75.15;2.61;;;-13134;-1225;40905;29548.0;51482;-29.925;120710.0;0.8486165306846399;0.2279776442309864;2.4464417138429395;3.74295223799012;91.73505103644668;2.58;162.36;18.20;56.97690917055242;2.213706202289483;2.1538552088250302;21.064031738761805;6.410058575016123;0.20581787859167522;0.7373121352050689;1.0753053609752568;15.14460146759211;1.0327109334718494;0.2058178785916775;
26040;7513;8361;415;768;7482;40.80982733634774;0.1758201105110625;18.95788962962799;0.24613522110125796;490;34.01;6.16;37.24;41.33;1.0604982136368801;1.87;3.46;33.72;33.86;171.06;22.41;34.59;142.33;2.80;66.53;3.30;;;-10558;-7308;49001;31889.0;58385;-35.609;131967.0;0.7310743801652894;0.15307173845033256;2.20111213626039;3.642645875137341;42.14469423832875;33.86;171.06;22.41;1.3767242113347726;2.0078604502162904;0.3293601126839485;17.293342430152936;19.18845821875548;1.9908061245390856;0.6640053656077829;0.32936011268394555;9.47428635320153;9.950169216164484;1.9908061245390618;
19765;9981;8261;277;4039;2334;24.75773420158271;8.387974396007051;10.496760689807438;0.4951098754258198;985;25.82;11.31;32.65;22.88;2.133230409259687;1.25;18.2;10.52;44.98;169.02;23.52;26.79;153.07;66.63;79.11;18.38;;;-12376;2020;39957;29062.0;49935;-21.899;120974.0;0.8214285714285713;0.23716351540128155;1.4667568503509931;19.16167274744357;13.148398120627382;44.98;169.02;23.52;65.680355913054;1.3182290293145495;0.7456249647073381;0.44486676873240366;1.0730660722372094;21.17594736659121;0.44230723728938515;0.7456249647073436;0.4448667687324192;1.0730660722372167;20.81492783310126;
57731;7859;8356;415;1803;6121;32.76669180258656;0.9542135483683707;18.192539401148018;0.23309201172391836;464;75.41;8.39;34.63;39.66;1.0043002417136746;1.87;8.13;27.59;35.42;170.97;25.70;29.92;185.63;8.90;74.39;7.60;;;-15260;-10481;48999;31321.0;58821;-49.593;128660.0;0.9067390206966179;0.14921489071936433;2.2006154437669725;8.55520957381716;34.483041273204215;35.42;170.97;25.70;7.471778347788852;1.919589502616403;0.9155537919739302;13.332941119448229;2.858773357338702;13.739834031209295;0.6581659800037881;0.9110692460250317;7.537029621005064;2.858773357338744;13.739834031209396;
19765;4522;9438;277;997;5491;34.00100013531018;8.387974396007051;10.538109446535234;0.4537611186980247;903;25.82;4.01;37.30;22.97;1.9550751560223094;1.25;4.49;24.75;20.38;193.1;30.13;31.74;146.23;66.63;53.38;4.54;;;-11220;1188;39560;29651.0;50455;-20.670;120854.0;0.7955744300402325;0.24149800205993566;1.4667568503509931;4.7303276469848505;30.931921802495356;20.38;193.1;30.13;65.680355913054;1.3119758712892262;0.18406797941519912;0.9203947995149949;7.391682020877466;24.192879464213288;0.44189490107573715;0.18406797941520397;0.9203947995150091;4.805678568471913;23.78042166925299;
12804;7950;8130;499;2164;6614;22.282258359499874;0.05032946749343211;19.144625143431092;0.184890350315785;368;16.72;8.50;36.36;41.74;0.7966185633705912;2.25;9.75;29.81;35.82;166.34;14.47;36.57;130.19;2.11;79.02;7.09;;;-9174;-5270;48755;31781.0;56530;-30.164;131796.0;0.6904318304144411;0.16302609467067122;2.6464817184916374;10.26531738065467;37.257147587590474;35.82;166.34;14.47;0.39409482931382145;2.315914218732574;6.285712336116061;9.587664867540147;2.841290295343538;1.2516766417675522;0.7923363825820546;3.0207023345915194;6.567533994709334;2.8412902953435606;1.2516766417675669;
32274;8931;8049;348;67;8249;24.814353168669445;0.1758201105110625;18.4528470472351;0.751177803494148;1494;42.15;9.81;35.85;40.23;3.2365246841348863;1.57;0.3;37.18;40.25;164.68;15.11;32.13;151.21;2.57;91.11;0.29;;;-11670;-7708;49444;31948.0;57889;-40.180;131573.0;0.7654795206880716;0.13271590613504824;1.8449979422179288;0.3186284894064127;46.470336215054346;40.25;164.68;15.11;1.3767242113347726;1.6408090005815177;0.028809694593563976;19.06829439707758;2.1680931330477295;1.908346943369055;0.5545511968860379;0.028809694593564746;10.446564219356052;2.168093133047762;1.9083469433690692;
44405;11557;7493;236;1577;6749;42.59016004724287;0.004192107505855831;17.62833704484315;1.7473158088913021;3475;58.00;11.09;29.41;38.43;7.528484894189065;1.06;7.11;30.42;52.08;153.31;36.82;29.34;167.98;0.99;95.50;5.82;;;-13586;-9298;50597;31630.0;60332;-46.194;133261.0;0.8532018852423574;0.12481414898774569;1.2494643996421546;7.480059325626406;38.01880047648971;52.08;153.31;36.82;0.03282545940310291;0.3802058629494581;2.3151678831340208;8.528292497936835;11.05226700735752;20.314226795865032;0.24840917331842383;1.5775543255643762;6.193670373562145;9.036674886126645;19.762393584993298;
1629;8691;8109;98;3787;4745;28.783756003183885;15.497939294465217;3.71517319031527;0.1667324764598199;332;2.13;9.72;35.36;8.10;0.71838354807478;0.44;17.07;21.38;39.17;165.91;18.10;27.68;142.67;121.70;76.66;12.31;;;-11268;10868;31391;27230.0;42701;-4.583;112190.0;0.8233844071728939;0.31058787522660736;0.5201762639940016;17.965387063171985;26.730371614506446;39.17;165.91;18.10;121.353514057451;0.3595262415226474;11.468388186215433;10.165392460810118;1.4311861914783286;5.35926292315736;0.1472833845199509;5.371170461024952;5.795097977287252;1.4311861914783428;5.3592629231575115;
31721;8857;7554;1393;1374;8219;49.771308108229675;12.747812935230202;6.60560462567343;0.02642740033667687;53;41.43;8.51;29.82;14.40;0.11386509709060597;6.28;6.19;37.04;39.91;154.55;38.17;21.05;174.19;104.68;86.49;4.35;;;-15008;4390;35284;27222.0;47937;-23.858;114833.0;0.9402359739947026;0.2544038390810512;7.384380428343285;6.518566903229282;46.30034255827239;39.91;154.55;38.17;99.81919962673305;5.638895821725729;4.985648845635103;11.223171748572325;8.381991793233656;19.541599899062867;2.1493166808707396;2.064218498039548;7.884833095523959;6.883202544915878;19.185164573027393;
66189;9303;8019;433;111;7884;48.58399910713113;16.262686268997527;2.3752897185632267;0.7418689736795572;1476;86.45;10.02;30.04;5.18;3.19641665999574;1.95;0.5;35.53;41.92;164.07;38.77;17.50;222.00;128.83;94.35;0.35;;;-20041;3004;32616;26589.0;46965;-35.893;109174.0;1.2056380568839666;0.26284632827837645;2.2937912684146213;0.5260087152249704;44.41262448661734;41.92;164.07;38.77;127.34171229213133;2.0401674164627694;0.44098571509277323;9.884118696868104;3.02425731409088;33.1944699646166;0.6889224669993577;0.17043951698503723;7.202239676421548;3.024257314090925;27.682587597405263;
33220;12179;7563;400;2;7220;56.57704882637069;4.292831802699782;13.761601242537868;1.3254119160026603;2636;43.39;11.51;28.87;30.00;5.710669781289062;1.8;0.01;32.54;54.88;154.74;43.16;26.30;162.18;34.97;97.57;0.01;;;-13317;-4259;45436;30133.0;56735;-37.382;128045.0;0.8478632478632478;0.1564315638858929;2.1204878970790784;0.009935598479843006;40.67345798633391;54.88;154.74;43.16;33.6141608646801;2.1103010131017643;0.006006919664506872;14.90005046985888;13.088730033754585;26.471960389990954;0.6497782779402537;0.003011609958760444;8.659576801163867;10.18592500150467;23.659338183767336;
59778;4592;8056;282;1104;11588;48.412654196311905;6.865541786721708;11.788383141371584;0.7259200331470176;1444;78.08;3.91;34.96;25.70;3.12769905481724;1.27;4.97;52.22;20.69;164.81;28.50;26.09;190.77;54.72;69.85;3.46;;;-16138;-4953;42552;29909.0;54693;-41.312;122201.0;0.9677361774287118;0.20732402284393064;1.4930212379504872;5.23593123366739;65.27554210178938;20.69;164.81;28.50;53.75925185256699;1.4290741302850922;4.344131906704469;27.043339744807387;9.497356018100719;6.09875239641424;0.4549972687168786;1.6907146620829345;14.738835160412862;5.512773061351806;6.098752396414366;
47143;9933;7950;6;587;7518;19.699823224165797;0.09595392893961176;15.627901243709845;3.6559897885908526;7271;61.58;10.98;34.68;34.07;15.752197603122548;0.03;2.65;33.88;44.76;162.65;15.45;31.88;161.97;0.77;97.92;1.87;;;-12749;-8679;51167;33205.0;59716;-44.122;135409.0;0.8349125678353001;0.12720977978570766;0.03145212379093978;2.784706114881882;42.35209264284984;44.76;162.65;15.45;0.751348049775842;0.02609401444485415;2.04469171519297;10.269106971864373;2.138181601258908;5.221748921404693;0.010194152481441402;0.873046866479534;7.213537678497132;2.1381816012589896;5.221748921404817;
42327;8950;8154;336;1013;6820;29.28053132677737;14.779462696853658;4.3347723322635225;0.2656099321231287;529;55.29;9.87;32.14;9.45;1.1444069535457124;1.51;4.56;30.73;40.33;166.82;26.88;19.65;189.24;116.87;93.67;3.58;;;-16620;4834;33348;27061.0;45555;-26.420;110798.0;1.0188762071992978;0.26111828915018825;1.7802083751263185;4.804736943315253;38.41711316355377;40.33;166.82;26.88;115.72762675517319;1.772128248379322;1.9143206070748515;2.258039662052929;2.0046314765816615;21.331411332688607;0.5451928684845406;1.1617247378070987;2.258039662052983;2.004631476581703;20.904004483546814;
68261;12963;7354;293;527;6968;53.04304554089278;4.533758874796975;14.828078006951223;0.01800807949211102;36;89.16;11.75;31.97;32.33;0.07758961129970954;1.32;2.38;31.4;58.42;150.46;29.86;22.89;206.97;36.49;95.22;1.69;;;-18040;-8725;45645;29846.0;57533;-53.195;124299.0;1.0093531813990253;0.1558394673588408;1.5512515433618967;2.5022773252905814;39.2490862713078;58.42;150.46;29.86;35.50069211732275;1.5188666051163633;1.7436271046891758;25.908971624592727;18.579485853204947;5.292094353289561;0.47488628985612386;0.7715689435264899;10.536648446088067;12.787898159834317;5.292094353289684;
54499;14036;8169;468;1924;622;34.74098996602651;0.11725512811716544;16.690724561199023;2.5718652719241195;5115;71.18;16.12;31.85;36.39;11.081138710612262;2.11;8.67;2.8;63.25;167.13;27.64;29.06;180.72;2.52;97.25;6.14;;;-14863;-10253;51181;32310.0;60874;-50.197;134112.0;0.9055121509043036;0.12207626236870646;2.4834624776448795;9.125347041867508;3.5054152804021737;63.25;167.13;27.64;0.9181428296958406;2.2559708374507657;6.566548523690674;1.7242140281073404;0.6749788126095829;23.519277764168148;0.7486134466539784;2.840344255057554;0.8518708313497355;0.6749788126095947;22.528099568844496;
39601;9933;7950;590;3;7518;41.16042896052934;0.01876415698047398;15.627901243709845;3.73317956054999;7424;51.73;10.98;30.60;34.07;16.084777454585687;2.66;0.01;33.88;44.76;162.65;34.02;32.45;156.32;2.15;97.96;0.01;;;-12139;-7993;51125;32729.0;60851;-41.996;136712.0;0.8275756247259973;0.12514121639698914;3.128406855849992;0.014083842792291803;42.35169218814349;44.76;162.65;34.02;0.1469289784042054;3.080658105325537;0.003452883579321609;10.191731467581153;2.1381613839607336;25.74642512008259;0.958109034181459;0.0022939222737511596;7.182176032678105;2.1381613839607962;23.741254591145864;
67240;11227;7724;245;3398;4201;28.930085758385687;10.371063197617493;8.783610752768888;0.2251710108539275;448;87.83;12.62;34.09;19.15;0.970171817365232;1.1;15.31;18.93;50.59;158.03;15.92;19.96;213.42;82.06;90.88;10.77;;;-18959;-2329;39055;28557.0;50765;-42.428;116048.0;1.0771218904324549;0.2292554284051618;1.2997982703153959;16.11826329400692;23.66237419513711;50.59;158.03;15.92;81.20853615630425;1.0277967304926983;12.07353903990322;10.987665170447505;1.5954102591768347;3.2456745583654283;0.3797243635945156;5.076018991109097;5.620009554267546;1.5954102591768615;3.2456745583654794;
13079;345;10122;146;4140;3551;16.157304088853465;4.30301378306883;14.748587687818821;0.3282434903526558;653;17.08;0.24;44.72;32.15;1.4142699025334529;0.66;18.65;16.0;1.56;207.1;10.85;41.09;127.19;34.28;17.07;16.98;;;-8438;-1419;43520;31731.0;52391;-16.994;126223.0;0.7002913025384935;0.26411795393610527;0.7723107637889172;19.636607173799003;20.004328554942372;1.56;207.1;10.85;33.69388882556386;0.2447792503301568;2.6407913176015807;5.006771307494988;4.200050317725103;4.064911895701637;0.15755916737735326;2.525070934626512;3.469810469428391;0.6302688344127225;4.064911895701711;
40613;9841;8047;559;2672;4530;25.150770716729063;0.5106435464921557;18.31268345908721;0.5565179556609408;1107;53.05;10.47;35.65;39.92;2.397813263760729;2.52;12.04;20.41;44.35;164.65;16.34;30.30;162.57;6.21;80.41;8.62;;;-12963;-8281;49279;31735.0;58013;-42.046;130746.0;0.8069874476987446;0.1474248344049279;2.963732750608466;12.67595583842507;25.516643242065182;44.35;164.65;16.34;3.9984921620975267;1.0616938681852677;8.486231943408347;9.128652886622454;3.6912412046396352;2.7829508138733607;0.6431651453385652;3.8532258026761106;5.368398957296296;3.691241204639735;2.7829508138734327;
69049;9753;7918;542;27;7867;26.21446454483036;2.87423394056798;16.450017591181272;0.055593429491055335;111;90.19;9.70;34.38;35.86;0.239529850305161;2.44;0.12;35.45;43.95;162.0;20.74;26.28;203.17;24.37;91.84;0.09;;;-17336;-10088;47234;30654.0;57212;-54.285;125012.0;0.9819403432190695;0.14760941433157904;2.872664422693811;0.12672067666280412;44.31455862568886;43.95;162.0;20.74;22.506114024829454;2.5155441743956604;0.07867951959741107;10.95413418518054;6.742980042651166;5.923126623005583;0.8595208588084632;0.037417406028083744;7.632093545619933;6.286806253441084;5.923126623005829;
7757;9680;7926;159;147;8165;16.82712307614978;13.917474632751905;5.356913324597489;0.10545700389091732;210;10.13;10.60;35.24;11.68;0.45437204696440636;0.72;0.66;36.8;43.62;162.17;12.88;26.06;146.84;109.52;98.54;0.59;;;-11836;8492;33329;27634.0;43621;-12.212;113076.0;0.821963394342762;0.2695611680814352;0.8427469829210429;0.6995206096530336;45.99432866732863;43.62;162.17;12.88;108.97800161683723;0.8304923128547467;0.11399689595857879;11.230065454438396;2.453347812909615;2.1992205999884438;0.25914560490855953;0.10148854594030662;7.865903874759383;2.45334781290963;2.1992205999884864;
37374;11567;7525;419;206;7780;33.46946600499527;0.04566233964625442;14.488027685447165;4.84615493614689;9637;48.82;10.70;32.39;31.59;20.88014315788249;1.89;0.93;35.06;52.13;153.96;25.74;32.56;147.45;2.14;97.28;0.68;;;-11260;-7093;51591;33488.0;60702;-38.776;138688.0;0.7915658941999031;0.1286629431606709;2.2238288797522285;0.977400160864856;43.82770323505509;52.13;153.96;25.74;0.357549818132066;0.4979295758505661;0.5708670998774109;10.959062787067824;14.538015446556704;6.903591095642767;0.37134900912370367;0.2825772603175461;7.598410315304853;10.58211693280602;6.903591095642777;
66189;8831;8071;72;330;8262;44.01122070308048;14.938582412581216;3.873863927745004;0.5673986209140912;1129;86.45;9.43;30.71;8.45;2.4446936980704534;0.32;1.49;37.23;39.8;165.13;37.02;18.47;219.47;117.22;92.61;1.07;;;-19698;1589;33971;26970.0;47743;-37.633;110273.0;1.1744903499679156;0.2532410279299581;0.3816189377987227;1.5633079694268919;46.54257130533674;39.8;165.13;37.02;116.97358186523469;0.3394485290626071;0.9980764268882407;10.358142635277394;3.1692950667478472;29.14625804510439;0.1133599258909475;0.46832837552572115;7.547300847295446;3.1692950667479063;25.721257211556978;
2304;8812;8126;463;78;7894;40.016818775885596;2.929827370059035;15.833033934536473;0.6169836566447996;1227;3.01;9.53;32.28;34.52;2.6583357830197833;2.09;0.35;35.57;39.71;166.25;32.35;36.26;125.98;24.54;89.18;0.26;;;-8793;-1612;45546;30630.0;54845;-24.248;129409.0;0.704686617730096;0.17823251604436943;2.457059913646933;0.3718566659893114;44.46503942922594;39.71;166.25;32.35;22.94142725577326;2.1137538795067363;0.23088184666963527;15.015844620491023;2.703753931965621;19.95258449725258;0.7334025802334503;0.10938444307369706;9.087497053842467;2.703753931965649;19.711721446158684;
43643;8111;7965;313;310;9241;39.08202943120148;0.4908198226965291;16.281552975970857;2.6074721625729205;5186;57.01;7.68;35.37;35.50;11.234554559661685;1.41;1.4;41.64;36.55;162.97;22.64;32.15;158.36;4.92;81.22;1.25;;;-12369;-8372;50139;32682.0;59906;-41.810;134355.0;0.8131028595817329;0.13910440754164333;1.6593189553438457;1.4709846217422398;52.05474581017871;36.55;162.97;22.64;3.843266457660632;1.4471925927433358;0.22932336519870392;26.447046892096516;8.571533446967653;2.386933134195271;0.4962506763344332;0.2086521436783058;12.826696363995806;6.718481454627669;2.3869331341953695;
40301;10985;7660;19;3251;5106;25.326924932593364;10.99693239124549;8.203320815562947;0.17959175443187106;358;52.64;12.09;34.21;17.88;0.7737890331451596;0.08;14.65;23.01;49.5;156.72;14.92;20.87;180.03;86.17;92.10;10.49;;;-15598;1678;37592;28371.0;48523;-29.603;116164.0;0.9321640682999257;0.23752389455244935;0.09972514654009594;15.420480679922;28.761183790887294;49.5;156.72;14.92;86.10927970316956;0.09007690208892963;10.324560670536432;10.95289718770785;2.5502508290085166;1.4091393432516401;0.028664627936909094;4.688317024907295;6.240343585369675;2.5502508290085317;1.4091393432516692;
3694;12409;7386;243;2093;5862;31.13078210561369;12.887788352714864;6.443553686669856;0.04850292185558843;97;4.82;12.34;33.01;14.05;0.2089796891069883;1.1;9.43;26.42;55.92;151.11;19.03;25.95;143.34;101.75;94.91;9.04;;;-11505;8117;34565;27611.0;45295;-11.393;115588.0;0.8042662359256971;0.27055888035812925;1.2904310442396167;9.928045502703835;33.01942918031024;55.92;151.11;19.03;100.91524913826319;1.1189854700719883;0.8430339843068928;19.341453521062647;8.595291637293194;1.232017492878967;0.38645542762495294;0.8430339843069127;8.563019760893038;8.008543370522943;1.2320174928790115;
66482;1894;9898;334;437;6537;35.756444701816406;14.69584909190103;4.53703770151508;0.14695816782419824;293;86.84;2.02;40.10;9.89;0.6331839618873405;1.51;1.97;29.46;8.54;202.5;29.60;23.62;209.19;116.22;39.56;1.42;;;-18186;905;33534;28072.0;47209;-32.526;109720.0;1.0908537156780058;0.28562257103151234;1.7729717637731057;2.0744804110748882;36.82143540056477;8.54;202.5;29.60;115.07290714431264;1.577051340150581;1.3262882454968268;11.704822451213293;0.7102970566345196;20.43798560832119;0.5332877241230138;0.6203397139842862;7.295821381993148;0.7102970566345059;20.437985608321803;
